,lesionTipo,lesionRango,nAnimal,lesionPromedio,sexoAnimales,bursometro,condicionHigado,integridadintestinal,fecha,semana,granja,edadEnDias,ciclo,noGalpon,planVacuna,influenzaVacuna,newcastleVacuna,gumboroVacuna
1781,Descamación Celular,0-2,5,0,M,,T,10,2020-01-29,5,Roalpa,14,36.0,2.0,P1T3,Trovac,Merial,Avipro
1782,Tenias,0-1,5,0,M,,T,10,2020-01-29,5,Roalpa,14,36.0,2.0,P1T3,Trovac,Merial,Avipro
1783,Enteritis Necrotica,0-1,5,0,M,,T,10,2020-01-29,5,Roalpa,14,36.0,2.0,P1T3,Trovac,Merial,Avipro
1784,Pasaje de Alimento,0-2,5,0,M,,T,10,2020-01-29,5,Roalpa,14,36.0,2.0,P1T3,Trovac,Merial,Avipro
1785,Gas Cecal,0-2,5,0,M,,T,10,2020-01-29,5,Roalpa,14,36.0,2.0,P1T3,Trovac,Merial,Avipro
1786,Hiperemia,0-1,5,0,M,,T,10,2020-01-29,5,Roalpa,14,36.0,2.0,P1T3,Trovac,Merial,Avipro
1787,Quemadura de Amoniaco,0-1,5,0,M,,T,10,2020-01-29,5,Roalpa,14,36.0,2.0,P1T3,Trovac,Merial,Avipro
1788,Aspergilosis,0-1,5,0,M,,T,10,2020-01-29,5,Roalpa,14,36.0,2.0,P1T3,Trovac,Merial,Avipro
1789,Ascitis,0-1,5,0,M,,T,10,2020-01-29,5,Roalpa,14,36.0,2.0,P1T3,Trovac,Merial,Avipro
1790,Ascaridios y Gusanos Redondos,0-1,5,0,M,,T,10,2020-01-29,5,Roalpa,14,36.0,2.0,P1T3,Trovac,Merial,Avipro
1791,Hemorragias Petequiaeles,0-1,5,0,M,,T,10,2020-01-29,5,Roalpa,14,36.0,2.0,P1T3,Trovac,Merial,Avipro
1792,Pierna Palida,0-1,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1793,Rasguños,0-1,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1794,Quemadura Cojinete,0-3,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1795,Lesion Cavidad Oral,0-1,1,1,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1796,Retención de Yema,0-1,1,1,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1797,Atrofia del Timo,0-2,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1798,Medida Bursa,0-8,1,3,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1799,Daño de Bursa,0-3,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1800,Necrosis Cabeza Femur,0-1,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1801,Discondroplasia Tibial,0-3,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1802,Traqueitis,0-3,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1803,Aerosaculitis,0-4,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1804,Cardiovascular,0-3,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1805,Erosión Molleja,0-3,1,1,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1806,Comedor de Cama,0-1,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1807,Proventriculitis,0-3,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1808,Intestinos Engrosados,0-1,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1809,Intestinos Adelgazados,0-2,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1810,E. Acervulina,0-4,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1811,E. Maxima,0-4,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1812,E. Tenella,0-4,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1813,Exceso de Moco,0-2,1,1,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1814,Exceso de Fluido,0-1,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1815,Descamación Celular,0-2,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1816,Tenias,0-1,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1817,Enteritis Necrotica,0-1,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1818,Pasaje de Alimento,0-2,1,1,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1819,Gas Cecal,0-2,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1820,Hiperemia,0-1,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1821,Quemadura de Amoniaco,0-1,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1822,Aspergilosis,0-1,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1823,Ascitis,0-1,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1824,Ascaridios y Gusanos Redondos,0-1,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1825,Hemorragias Petequiaeles,0-1,1,0,H,,0,8,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1826,Pierna Palida,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1827,Rasguños,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1828,Quemadura Cojinete,0-3,2,1,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1829,Lesion Cavidad Oral,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1830,Retención de Yema,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1831,Atrofia del Timo,0-2,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1832,Medida Bursa,0-8,2,6,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1833,Daño de Bursa,0-3,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1834,Necrosis Cabeza Femur,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1835,Discondroplasia Tibial,0-3,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1836,Traqueitis,0-3,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1837,Aerosaculitis,0-4,2,1,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1838,Cardiovascular,0-3,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1839,Erosión Molleja,0-3,2,1,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1840,Comedor de Cama,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1841,Proventriculitis,0-3,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1842,Intestinos Engrosados,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1843,Intestinos Adelgazados,0-2,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1844,E. Acervulina,0-4,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1845,E. Maxima,0-4,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1846,E. Tenella,0-4,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1847,Exceso de Moco,0-2,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1848,Exceso de Fluido,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1849,Descamación Celular,0-2,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1850,Tenias,0-1,2,1,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1851,Enteritis Necrotica,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1852,Pasaje de Alimento,0-2,2,1,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1853,Gas Cecal,0-2,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1854,Hiperemia,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1855,Quemadura de Amoniaco,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1856,Aspergilosis,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1857,Ascitis,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1858,Ascaridios y Gusanos Redondos,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1859,Hemorragias Petequiaeles,0-1,2,0,H,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1860,Pierna Palida,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1861,Rasguños,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1862,Quemadura Cojinete,0-3,3,1,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1863,Lesion Cavidad Oral,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1864,Retención de Yema,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1865,Atrofia del Timo,0-2,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1866,Medida Bursa,0-8,3,6,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1867,Daño de Bursa,0-3,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1868,Necrosis Cabeza Femur,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1869,Discondroplasia Tibial,0-3,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1870,Traqueitis,0-3,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1871,Aerosaculitis,0-4,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1872,Cardiovascular,0-3,3,1,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1873,Erosión Molleja,0-3,3,1,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1874,Comedor de Cama,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1875,Proventriculitis,0-3,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1876,Intestinos Engrosados,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1877,Intestinos Adelgazados,0-2,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1878,E. Acervulina,0-4,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1879,E. Maxima,0-4,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1880,E. Tenella,0-4,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1881,Exceso de Moco,0-2,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1882,Exceso de Fluido,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1883,Descamación Celular,0-2,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1884,Tenias,0-1,3,1,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1885,Enteritis Necrotica,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1886,Pasaje de Alimento,0-2,3,1,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1887,Gas Cecal,0-2,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1888,Hiperemia,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1889,Quemadura de Amoniaco,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1890,Aspergilosis,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1891,Ascitis,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1892,Ascaridios y Gusanos Redondos,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1893,Hemorragias Petequiaeles,0-1,3,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1894,Pierna Palida,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1895,Rasguños,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1896,Quemadura Cojinete,0-3,4,1,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1897,Lesion Cavidad Oral,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1898,Retención de Yema,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1899,Atrofia del Timo,0-2,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1900,Medida Bursa,0-8,4,6,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1901,Daño de Bursa,0-3,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1902,Necrosis Cabeza Femur,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1903,Discondroplasia Tibial,0-3,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1904,Traqueitis,0-3,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1905,Aerosaculitis,0-4,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1906,Cardiovascular,0-3,4,1,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1907,Erosión Molleja,0-3,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1908,Comedor de Cama,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1909,Proventriculitis,0-3,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1910,Intestinos Engrosados,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1911,Intestinos Adelgazados,0-2,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1912,E. Acervulina,0-4,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1913,E. Maxima,0-4,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1914,E. Tenella,0-4,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1915,Exceso de Moco,0-2,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1916,Exceso de Fluido,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1917,Descamación Celular,0-2,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1918,Tenias,0-1,4,1,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1919,Enteritis Necrotica,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1920,Pasaje de Alimento,0-2,4,1,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1921,Gas Cecal,0-2,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1922,Hiperemia,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1923,Quemadura de Amoniaco,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1924,Aspergilosis,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1925,Ascitis,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1926,Ascaridios y Gusanos Redondos,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1927,Hemorragias Petequiaeles,0-1,4,0,M,,0,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1928,Pierna Palida,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1929,Rasguños,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1930,Quemadura Cojinete,0-3,5,1,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1931,Lesion Cavidad Oral,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1932,Retención de Yema,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1933,Atrofia del Timo,0-2,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1934,Medida Bursa,0-8,5,6,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1935,Daño de Bursa,0-3,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1936,Necrosis Cabeza Femur,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1937,Discondroplasia Tibial,0-3,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1938,Traqueitis,0-3,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1939,Aerosaculitis,0-4,5,1,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1940,Cardiovascular,0-3,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1941,Erosión Molleja,0-3,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1942,Comedor de Cama,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1943,Proventriculitis,0-3,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1944,Intestinos Engrosados,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1945,Intestinos Adelgazados,0-2,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1946,E. Acervulina,0-4,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1947,E. Maxima,0-4,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1948,E. Tenella,0-4,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1949,Exceso de Moco,0-2,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1950,Exceso de Fluido,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1951,Descamación Celular,0-2,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1952,Tenias,0-1,5,1,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1953,Enteritis Necrotica,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1954,Pasaje de Alimento,0-2,5,1,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1955,Gas Cecal,0-2,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1956,Hiperemia,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1957,Quemadura de Amoniaco,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1958,Aspergilosis,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1959,Ascitis,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1960,Ascaridios y Gusanos Redondos,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1961,Hemorragias Petequiaeles,0-1,5,0,M,,T,9,2020-01-29,5,Vergel,22,35.0,8.0,P3T1,Trovac,Merial,Avipro
1962,Pierna Palida,0-1,1,0,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
1963,Rasguños,0-1,1,1,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
1964,Quemadura Cojinete,0-3,1,1,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
1965,Lesion Cavidad Oral,0-1,1,0,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
1966,Retención de Yema,0-1,1,0,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
1967,Atrofia del Timo,0-2,1,0,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
1968,Medida Bursa,0-8,1,3,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
1969,Daño de Bursa,0-3,1,0,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
1970,Necrosis Cabeza Femur,0-1,1,0,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
1971,Discondroplasia Tibial,0-3,1,0,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
1972,Traqueitis,0-3,1,0,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
1973,Aerosaculitis,0-4,1,1,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
1974,Cardiovascular,0-3,1,0,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
1975,Erosión Molleja,0-3,1,1,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
1976,Comedor de Cama,0-1,1,0,M,,0,9,2020-01-29,5,Vergel,27,35.0,5.0,P1T3,Trovac,Merial,Avipro
